GeneID,Entrez,Entry,Phylostrata
TMEM200C,645369,A6NKL6,8
TMEM201,199953,Q5SNT2,6
TMEM202,338949,A6NGA9,11
TMEM203,94107,Q969S6,5
TMEM204,79652,Q9BSN7,8
TMEM205,374882,Q6UW68,2
TMEM206,55248,Q9H813,8
TMEM207,131920,Q6UWW9,9
TMEM208,29100,Q9BTX3,2
TMEM209,84928,Q96SK2,5
TMEM211,255349,Q6ICI0,5
TMEM212,389177,A6NML5,11
TMEM213,155006,A2RRL7,9
TMEM214,54867,Q6NUQ4,4
TMEM215,401498,Q68D42,9
TMEM216,51259,Q9P0N5,2
TMEM217,221468,Q8N7C4,12
TMEM218,219854,A2RU14,6
TMEM219,124446,Q86XT9,10
TMEM220,388335,Q6QAJ8,5
TMEM221,100130519,A6NGB7,8
TMEM222,84065,Q9H0R3,2
TMEM223,79064,A0PJW6,4
TMEM225,338661,Q6GV28,12
TMEM229A,730130,B2RXF0,5
TMEM230,29058,Q96A57,2
TMEM232,642987,C9JQI7,4
TMEM233,387890,B4DJY2,13
TMEM234,56063,Q8WY98,2
TMEM236,653567,Q5W0B7,7
TMEM238,388564,C9JI98,8
TMEM239,100288797,Q8WW34,12
TMEM242,729515,Q9NWH2,4
TMEM243,79161,Q9BU79,5
TMEM244,253582,Q5VVB8,2
TMEM246,84302,Q9BRR3,4
TMEM248,55069,Q9NWD8,5
TMEM249,340393,Q2WGJ8,5
TMEM25,84866,Q86YD3,8
TMEM251,26175,Q8N6I4,6
TMEM252,169693,Q8N6L7,9
TMEM255A,55026,Q5JRV8,8
TMEM255B,348013,Q8WV15,8
TMEM256,254863,Q8N2U0,1
TMEM256-PLSCR3,57048,Q9NRY6,6
TMEM258,746,P61165,2
TMEM259,91304,Q4ZIN3,2
TMEM26,219623,Q6ZUK4,4
TMEM260,54916,Q9NX78,1
TMEM261,90871,Q96GE9,11
TMEM27,57393,Q9HBJ8,8
TMEM30A,55754,Q9NV96,2
TMEM30B,161291,Q3MIR4,8
TMEM30C,644444,A0ZSE6,15
TMEM31,203562,Q5JXX7,14
TMEM33,55161,P57088,4
TMEM35,59353,Q53FP2,6
TMEM37,140738,Q8WXS4,8
TMEM38A,79041,Q9H6F2,2
TMEM38B,55151,Q9NVV0,2
TMEM39A,55254,Q9NV64,5
TMEM39B,55116,Q9GZU3,8
TMEM40,55287,Q8WWA1,11
TMEM41A,90407,Q96HV5,1
TMEM41B,440026,Q5BJD5,1
TMEM42,131616,Q69YG0,2
TMEM43,79188,Q9BTV4,2
TMEM44,93109,Q2T9K0,8
TMEM45A,55076,Q9NWC5,2
TMEM45B,120224,Q96B21,2
TMEM47,83604,Q9BQJ4,6
TMEM5,10329,Q9Y2B1,4
TMEM50A,23585,O95807,2
TMEM50B,757,P56557,2
TMEM51,55092,Q9NW97,8
TMEM52,339456,Q8NDY8,9
TMEM52B,120939,Q4KMG9,9
TMEM53,79639,Q6P2H8,2
TMEM54,113452,Q969K7,8
TMEM55A,55529,Q8N4L2,5
TMEM55B,90809,Q86T03,5
TMEM56,148534,Q96MV1,2
TMEM57,55219,Q8N5G2,4
TMEM59L,25789,Q9UK28,6
TMEM60,85025,Q9H2L4,6
TMEM61,199964,Q8N0U2,9
TMEM62,80021,Q0P6H9,2
TMEM63A,9725,O94886,2
TMEM63B,55362,Q5T3F8,2
TMEM63C,57156,Q9P1W3,2
TMEM64,169200,Q6YI46,1
TMEM65,157378,Q6PI78,2
TMEM66,51669,Q96BY9,2
TMEM67,91147,Q5HYA8,2
TMEM68,137695,Q96MH6,5
TMEM69,51249,Q5SWH9,5
TMEM70,54968,Q9BUB7,2
TMEM72,643236,A0PK05,5
TMEM74,157753,Q96NL1,5
TMEM74B,55321,Q9NUR3,8
TMEM79,84283,Q9BSE2,5
TMEM81,388730,Q6P7N7,8
TMEM82,388595,A0PJX8,8
TMEM86A,144110,Q8N2M4,1
TMEM86B,255043,Q8N661,1
TMEM87A,25963,Q8NBN3,2
TMEM87B,84910,Q96K49,2
TMEM88,92162,Q6PEY1,8
TMEM89,440955,A2RUT3,12
TMEM8A,58986,Q9HCN3,6
TMEM8C,389827,A6NI61,8
TMEM92,162461,Q6UXU6,11
TMEM95,339168,Q3KNT9,12
TMEM97,27346,Q5BJF2,2
TMEM98,26022,Q9Y2Y6,4
TMEM9B,56674,Q9NQ34,4
TMF1,7110,P82094,2
TMIE,259236,Q8NEW7,8
TMIGD1,388364,Q6UXZ0,8
TMIGD2,126259,Q96BF3,8
TMLHE,55217,Q9NVH6,2
TMOD1,7111,P28289,4
TMOD2,29767,Q9NZR1,9
TMOD3,29766,Q9NYL9,8
TMOD4,29765,Q9NZQ9,8
TMPO,7112,P42166,4
TMPPE,643853,Q6ZT21,1
TMPRSS11A,339967,Q6ZMR5,6
TMPRSS11B,132724,Q86T26,7
TMPRSS11D,9407,O60235,6
TMPRSS11E,28983,Q9UL52,10
TMPRSS11F,389208,Q6ZWK6,6
TMPRSS12,283471,Q86WS5,9
TMPRSS13,84000,Q9BYE2,8
TMPRSS15,5651,P98073,6
TMPRSS2,7113,O15393,5
TMPRSS3,64699,P57727,6
TMPRSS5,80975,Q9H3S3,6
TMPRSS6,164656,Q8IU80,5
TMPRSS9,360200,Q7Z410,5
TMSB10,9168,P63313,11
TMSB15A,11013,P0CG34,10
TMSB4Y,9087,O14604,15
TMTC1,83857,Q8IUR5,1
TMTC2,160335,Q8N394,2
TMTC3,160418,Q6ZXV5,1
TMUB1,83590,Q9BVT8,5
TMUB2,79089,Q71RG4,2
TMX1,81542,Q9H3N1,2
TMX3,54495,Q96JJ7,4
TMX4,56255,Q9H1E5,9
TNC,3371,P24821,2
TNF,7124,P01375,8
TNFAIP1,7126,Q13829,8
TNFAIP2,7127,Q03169,8
TNFAIP3,7128,P21580,5
TNFAIP6,7130,P98066,8
TNFAIP8,25816,O95379,4
TNFAIP8L1,126282,Q8WVP5,9
TNFAIP8L2,79626,Q6P589,8
TNFAIP8L3,388121,Q5GJ75,8
TNFRSF10A,8797,O00220,8
TNFRSF10B,8795,O14763,8
TNFRSF10C,8794,O14798,15
TNFRSF10D,8793,Q9UBN6,14
TNFRSF11A,8792,Q9Y6Q6,9
TNFRSF11B,4982,O00300,8
TNFRSF12A,51330,Q9NP84,10
TNFRSF13B,23495,O14836,9
TNFRSF13C,115650,Q96RJ3,9
TNFRSF14,8764,Q92956,8
TNFRSF17,608,Q02223,10
TNFRSF18,8784,Q9Y5U5,15
TNFRSF19,55504,Q9NS68,7
TNFRSF1A,7132,P19438,8
TNFRSF1B,7133,P20333,8
TNFRSF21,27242,O75509,8
TNFRSF25,8718,Q93038,10
TNFRSF4,7293,P43489,9
TNFRSF6B,8771,O95407,9
TNFRSF8,943,P28908,9
TNFRSF9,3604,Q07011,8
TNFSF11,8600,O14788,9
TNFSF12-TNFSF13,407977,O43508,8
TNFSF13,8741,O75888,8
TNFSF13B,10673,Q9Y275,8
TNFSF14,8740,O43557,8
TNFSF15,9966,O95150,9
TNFSF18,8995,Q9UNG2,10
TNFSF4,7292,P23510,9
TNFSF8,944,P32971,9
TNFSF9,8744,P41273,10
TNIK,23043,Q9UKE5,4
TNIP1,10318,Q15025,4
TNIP2,79155,Q8NFZ5,8
TNK1,8711,Q13470,5
TNK2,10188,Q07912,5
TNKS,8658,O95271,2
TNKS1BP1,85456,Q9C0C2,10
TNKS2,80351,Q9H2K2,2
TNMD,64102,Q9H2S6,8
TNN,63923,Q9UQP3,2
TNNC1,7134,P63316,7
TNNC2,7125,P02585,7
TNNI2,7136,P48788,8
TNNI3,7137,P19429,6
TNNI3K,51086,Q59H18,2
TNNT1,7138,P13805,8
TNNT2,7139,P45379,6
TNP1,7141,P09430,11
TNP2,7142,Q05952,12
TNPO1,3842,Q92973,2
TNPO2,30000,O14787,2
TNR,7143,Q92752,2
TNRC18,84629,O15417,5
TNRC6A,27327,Q8NDV7,3
TNRC6B,23112,Q9UPQ9,3
TNRC6C,57690,Q9HCJ0,3
TNS1,7145,Q9HBL0,4
TNS3,64759,Q68CZ2,4
TNXB,7148,P22105,2
TOB1,10140,P50616,4
TOB2,10766,Q14106,5
TOE1,114034,Q96GM8,2
TOM1L1,10040,O75674,9
TOM1L2,146691,Q6ZVM7,2
TOMM20,9804,Q15388,3
TOMM20L,387990,Q6UXN7,11
TOMM22,56993,Q9NS69,4
TOMM34,10953,Q15785,8
TOMM40,10452,O96008,2
TOMM40L,84134,Q969M1,2
TOMM5,401505,Q8N4H5,8
TOMM6,100188893,Q96B49,11
TOMM7,54543,Q9P0U1,5
TOMM70A,9868,O94826,2
TONSL,4796,Q96HA7,4
TOP1,7150,P11387,2
TOP1MT,116447,Q969P6,2
TOP2B,7155,Q02880,1
TOP3A,7156,Q13472,1
TOP3B,8940,O95985,1
TOPAZ1,375337,Q8N9V7,9
TOPBP1,11073,Q92547,2
TOPORS,10210,Q9NS56,2
TOR1AIP2,163590,Q8NFQ8,8
TOR1B,27348,O14657,4
TOR2A,27433,Q5JU69,8
TOR3A,64222,Q9H497,8
TOR4A,54863,Q9NXH8,8
TOX,9760,O94900,6
TOX3,27324,O15405,6
TOX4,9878,O94842,7
TP53,7157,P04637,5
TP53BP1,7158,Q12888,4
TP53BP2,7159,Q13625,5
TP53I11,9537,O14683,5
TP53I13,90313,Q8NBR0,12
TP53I3,9540,Q53FA7,1
TP53INP1,94241,Q96A56,4
TP53INP2,58476,Q8IXH6,5
TP53RK,112858,Q96S44,1
TP53TG3,24150,Q9ULZ0,15
TP53TG3B,24150,Q9ULZ0,15
TP53TG3C,24150,Q9ULZ0,15
TP53TG5,27296,Q9Y2B4,9
TP63,8626,Q9H3D4,4
TP73,7161,O15350,4
TPBG,7162,Q13641,8
TPCN1,53373,Q9ULQ1,2
TPCN2,219931,Q8NHX9,2
TPD52,7163,P55327,4
TPD52L1,7164,Q16890,8
TPD52L2,7165,O43399,5
TPD52L3,89882,Q96J77,12
TPGS1,91978,Q6ZTW0,4
TPGS2,25941,Q68CL5,4
TPH1,7166,P17752,6
TPI1,7167,P60174,1
TPK1,27010,Q9H3S4,1
TPM1,7168,P09493,1
TPM2,7169,P07951,1
TPM4,7171,P67936,1
TPMT,7172,P51580,1
TPO,7173,P07202,7
TPP2,7174,P29144,2
TPPP,11076,O94811,6
TPPP2,122664,P59282,2
TPPP3,51673,Q9BW30,2
TPR,7175,P12270,2
TPRA1,131601,Q86W33,2
TPRG1,285386,Q6ZUI0,10
TPRG1L,127262,Q5T0D9,5
TPRKB,51002,Q9Y3C4,2
TPRN,286262,Q4KMQ1,8
TPRX1,284355,Q8N7U7,6
TPRXL,0,Q17RH7,1
TPSAB1,7177,Q15661,10
TPSG1,25823,Q9NRR2,12
TPST1,8460,O60507,5
TPST2,8459,O60704,5
TPT1,7178,P13693,2
TPX2,22974,Q9ULW0,2
TRA2A,29896,Q13595,2
TRABD,80305,Q9H4I3,1
TRABD2A,129293,Q86V40,5
TRADD,8717,Q15628,8
TRAF1,7185,Q13077,8
TRAF2,7186,Q12933,5
TRAF3,7187,Q13114,3
TRAF3IP1,26146,Q8TDR0,2
TRAF3IP3,80342,Q9Y228,9
TRAF4,9618,Q9BUZ4,2
TRAF5,7188,O00463,2
TRAF7,84231,Q6Q0C0,4
TRAFD1,10906,O14545,2
TRAIP,10293,Q9BWF2,2
TRAK1,22906,Q9UPV9,4
TRAK2,66008,O60296,4
TRAM1,23471,Q15629,5
TRAM1L1,133022,Q8N609,12
TRAM2,9697,Q15035,8
TRANK1,9881,O15050,5
TRAP1,10131,Q12931,1
TRAPPC1,58485,Q9Y5R8,2
TRAPPC10,7109,P48553,4
TRAPPC11,60684,Q7Z392,2
TRAPPC12,51112,Q8WVT3,2
TRAPPC13,80006,A5PLN9,2
TRAPPC2,6399,P0DI81,2
TRAPPC2L,51693,Q9UL33,2
TRAPPC3,27095,O43617,2
TRAPPC3L,100128327,Q5T215,9
TRAPPC4,51399,Q9Y296,2
TRAPPC6A,79090,O75865,10
TRAPPC6B,122553,Q86SZ2,2
TRAPPC8,22878,Q9Y2L5,2
TRAT1,50852,Q6PIZ9,9
TRBC2,0,A0A5B9,8
TRBV10-1,0,A0A0K0K1A3,13
TRBV10-2,0,A0A0K0K1G8,13
TRBV11-1,0,A0A0K0K1C0,8
TRBV19,0,A0A075B6N1,8
TRBV2,0,A0A1B0GX68,13
TRBV20OR9-2,0,A0A075B6H5,8
TRBV21OR9-2,0,NA,13
TRBV23-1,0,A0A0A0MS06,13
TRBV23OR9-2,0,NA,13
TRBV27,0,A0A0K0K1C4,8
TRBV28,0,A0A5B6,8
TRBV29-1,0,A0A5B7,8
TRBV3-1,0,A0A576,11
TRBV30,0,A0A0K0K1B3,11
TRBV4-1,0,A0A577,10
TRBV4-2,0,A0A539,10
TRBV5-1,0,A0A578,11
TRBV5-3,0,A0A0A0MS03,11
TRBV5-4,0,A0A0C4DH59,11
TRBV5-5,0,A0A597,11
TRBV5-6,0,A0A599,11
TRBV5-7,0,A0A0A0MS05,11
TRBV6-1,0,A0A0K0K1D8,10
TRBV6-4,0,A0A1B0GX49,10
TRBV6-5,0,A0A0K0K1A5,10
TRBV6-6,0,A0A0A6YYG2,10
TRBV6-7,0,A0A0A0MS04,10
TRBV6-8,0,A0A0A6YYG3,10
TRBV6-9,0,A0A0J9YX75,10
TRBV7-3,0,A0A075B6L6,11
TRBV7-4,0,A0A1B0GX95,11
TRBV7-6,0,A0A1B0GX31,11
TRBV7-7,0,A0A0K0K1E9,11
TRBV7-8,0,A0A1B0GX51,11
TRBV9,0,A0A0B4J1U6,11
TRDMT1,1787,O14717,2
TREH,11181,O43280,1
TREM1,54210,Q9NP99,11
TREML1,340205,Q86YW5,10
TREML4,285852,Q6UXN2,12
TRERF1,55809,Q96PN7,4
TREX2,11219,Q9BQ50,6
TRGC1,445347,P0CF51,9
TRGC2,0,P03986,9
TRGV10,0,A0A0A0MS01,10
TRGV11,0,Q99601,10
TRGV2,0,A0A075B6R0,16
TRGV3,0,P03979,8
TRGV4,0,A0A0C4DH28,16
TRGV5,0,A0A0B4J1U4,8
TRGV8,0,A0A0C4DH27,8
TRGV9,0,Q99603,10
TRH,7200,P20396,8
TRHDE,29953,Q9UKU6,8
TRHR,7201,P34981,6
TRIB1,10221,Q96RU8,8
TRIB2,28951,Q92519,4
TRIB3,57761,Q96RU7,8
TRIM10,10107,Q9UDY6,10
TRIM11,81559,Q96F44,8
TRIM13,10206,O60858,8
TRIM14,9830,Q14142,9
TRIM15,89870,Q9C019,10
TRIM16L,147166,Q309B1,4
TRIM17,51127,Q9Y577,12
TRIM2,23321,Q9C040,5
TRIM21,6737,P19474,12
TRIM22,10346,Q8IYM9,6
TRIM23,373,P36406,5
TRIM24,8805,O15164,5
TRIM25,7706,Q14258,8
TRIM26,7726,Q12899,10
TRIM27,5987,P14373,8
TRIM28,10155,Q13263,10
TRIM29,23650,Q14134,9
TRIM3,10612,O75382,5
TRIM31,11074,Q9BZY9,13
TRIM33,51592,Q9UPN9,5
TRIM35,23087,Q9UPQ4,8
TRIM36,55521,Q9NQ86,8
TRIM37,4591,O94972,2
TRIM38,10475,O00635,12
TRIM39,56658,Q9HCM9,6
TRIM4,89122,Q9C037,12
TRIM40,135644,Q6P9F5,11
TRIM41,90933,Q8WV44,9
TRIM42,287015,Q8IWZ5,9
TRIM43,129868,Q96BQ3,12
TRIM44,54765,Q96DX7,8
TRIM45,80263,Q9H8W5,6
TRIM46,80128,Q7Z4K8,8
TRIM47,91107,Q96LD4,10
TRIM49,57093,P0CI25,12
TRIM49B,283116,A6NDI0,12
TRIM49C,642612,P0CI26,12
TRIM5,85363,Q9C035,14
TRIM50,135892,Q86XT4,9
TRIM52,84851,Q96A61,15
TRIM54,57159,Q9BYV2,8
TRIM55,84675,Q9BYV6,7
TRIM56,81844,Q9BRZ2,12
TRIM58,25893,Q8NG06,10
TRIM59,286827,Q8IWR1,2
TRIM60,166655,Q495X7,12
TRIM61,391712,Q5EBN2,15
TRIM62,55223,Q9BVG3,8
TRIM63,84676,Q969Q1,9
TRIM65,201292,Q6PJ69,8
TRIM67,440730,Q6ZTA4,4
TRIM68,55128,Q6AZZ1,12
TRIM69,140691,Q86WT6,8
TRIM7,81786,Q9C029,8
TRIM71,131405,Q2Q1W2,1
TRIM72,493829,Q6ZMU5,10
TRIM73,375593,Q86UV7,15
TRIM74,378108,Q86UV6,15
TRIM8,81603,Q9BZR9,8
TRIM9,114088,Q9C026,4
TRIML1,339976,Q8N9V2,6
TRIML2,205860,Q8N7C3,12
TRIO,7204,O75962,4
TRIOBP,11078,Q9H2D6,5
TRIP10,9322,Q15642,2
TRIP11,9321,Q15643,5
TRIP12,9320,Q14669,2
TRIP13,9319,Q15645,2
TRIP4,9325,Q15650,2
TRIP6,7205,Q15654,8
TRIQK,286144,Q629K1,6
TRIT1,54802,Q9H3H1,1
TRMT1,55621,Q9NXH9,1
TRMT10A,93587,Q8TBZ6,2
TRMT10B,158234,Q6PF06,2
TRMT10C,54931,Q7L0Y3,6
TRMT11,60487,Q7Z4G4,2
TRMT112,51504,Q9UI30,2
TRMT12,55039,Q53H54,1
TRMT13,54482,Q9NUP7,2
TRMT1L,81627,Q7Z2T5,6
TRMT2A,27037,Q8IZ69,1
TRMT2B,79979,Q96GJ1,1
TRMT44,152992,Q8IYL2,3
TRMT5,57570,Q32P41,1
TRMT6,51605,Q9UJA5,2
TRMT61B,55006,Q9BVS5,3
TRMU,55687,O75648,1
TRNAU1AP,54952,Q9NX07,2
TRNT1,51095,Q96Q11,1
TRO,7216,Q12816,13
TROAP,10024,Q12815,10
TROVE2,6738,P10155,1
TRPA1,8989,O75762,4
TRPC1,7220,P48995,5
TRPC3,7222,Q13507,5
TRPC4,7223,Q9UBN4,5
TRPC4AP,26133,Q8TEL6,2
TRPC5,7224,Q9UL62,5
TRPC6,7225,Q9Y210,5
TRPM1,4308,Q7Z4N2,4
TRPM2,7226,O94759,8
TRPM3,80036,Q9HCF6,4
TRPM4,54795,Q8TD43,8
TRPM5,29850,Q9NZQ8,8
TRPM6,140803,Q9BX84,4
TRPM7,54822,Q96QT4,4
TRPM8,79054,Q7Z2W7,8
TRPS1,7227,Q9UHF7,8
TRPT1,83707,Q86TN4,1
TRPV1,7442,Q8NER1,8
TRPV2,51393,Q9Y5S1,8
TRPV3,162514,Q8NET8,9
TRPV4,59341,Q9HBA0,8
TRPV5,56302,Q9NQA5,2
TRPV6,55503,Q9H1D0,2
TRRAP,8295,Q9Y4A5,2
TRUB1,142940,Q8WWH5,1
TRUB2,26995,O95900,6
TSACC,128229,Q96A04,11
TSC1,7248,Q92574,4
TSC2,7249,P49815,2
TSC22D1,8848,Q15714,4
TSC22D2,9819,O75157,6
TSC22D3,1831,Q99576,8
TSC22D4,81628,Q9Y3Q8,8
TSEN15,116461,Q8WW01,5
TSEN2,80746,Q8NCE0,1
TSEN34,79042,Q9BSV6,1
TSEN54,283989,Q7Z6J9,4
TSFM,10102,P43897,1
TSG101,7251,Q99816,2
TSGA10,80705,Q9BZW7,8
TSGA13,114960,Q96PP4,11
TSHB,7252,P01222,8
TSHR,7253,P16473,4
TSHZ1,10194,Q6ZSZ6,6
TSHZ2,128553,Q9NRE2,6
TSHZ3,57616,Q63HK5,6
TSKS,60385,Q9UJT2,11
TSKU,25987,Q8WUA8,8
TSLP,85480,Q969D9,13
TSN,7247,Q15631,2
TSNAX,7257,Q99598,2
TSPAN1,10103,O60635,8
TSPAN10,83882,Q9H1Z9,8
TSPAN11,441631,A1L157,6
TSPAN12,23554,O95859,7
TSPAN13,27075,O95857,4
TSPAN14,81619,Q8NG11,8
TSPAN15,23555,O95858,5
TSPAN16,26526,Q9UKR8,12
TSPAN19,144448,P0C672,12
TSPAN2,10100,O60636,6
TSPAN3,10099,O60637,4
TSPAN31,6302,Q12999,4
TSPAN32,10077,Q96QS1,9
TSPAN33,340348,Q86UF1,5
TSPAN4,7106,O14817,5
TSPAN5,10098,P62079,4
TSPAN6,7105,O43657,5
TSPAN8,7103,P19075,4
TSPO,706,P30536,1
TSPO2,222642,Q5TGU0,11
TSPY10,7258,Q01534,15
TSPY2,64591,A6NKD2,15
TSPY3,7258,Q01534,15
TSPY4,728395,P0CV99,15
TSPY8,728403,P0CW00,15
TSPYL1,7259,Q9H0U9,12
TSPYL2,64061,Q9H2G4,2
TSPYL5,85453,Q86VY4,12
TSPYL6,388951,Q8N831,14
TSR1,55720,Q2NL82,2
TSR2,90121,Q969E8,2
TSR3,115939,Q9UJK0,1
TSSC1,7260,Q53HC9,2
TSSC4,10078,Q9Y5U2,5
TSSK1B,83942,Q9BXA7,5
TSSK2,23617,Q96PF2,5
TSSK3,81629,Q96PN8,9
TSSK4,283629,Q6SA08,6
TSSK6,83983,Q9BXA6,8
TST,7263,Q16762,1
TSTD2,158427,Q5T7W7,1
TTBK1,84630,Q5TCY1,2
TTC1,7265,Q99614,2
TTC12,54970,Q9H892,4
TTC13,79573,Q8NBP0,2
TTC14,151613,Q96N46,2
TTC16,158248,Q8NEE8,2
TTC17,55761,Q96AE7,4
TTC18,118491,Q5T0N1,2
TTC19,54902,Q6DKK2,4
TTC21A,199223,Q8NDW8,2
TTC21B,79809,Q7Z4L5,2
TTC22,55001,Q5TAA0,7
TTC24,164118,A2A3L6,4
TTC26,79989,A0AVF1,2
TTC27,55622,Q6P3X3,2
TTC28,23331,Q96AY4,4
TTC29,83894,Q8NA56,2
TTC3,7267,P53804,5
TTC30A,92104,Q86WT1,2
TTC30B,150737,Q8N4P2,2
TTC31,64427,Q49AM3,7
TTC32,130502,Q5I0X7,4
TTC33,23548,Q6PID6,2
TTC34,100287898,A8MYJ7,5
TTC36,143941,A6NLP5,4
TTC37,9652,Q6PGP7,2
TTC38,55020,Q5R3I4,2
TTC39A,22996,Q5SRH9,2
TTC39B,158219,Q5VTQ0,2
TTC39C,125488,Q8N584,4
TTC40,54777,Q8IYW2,2
TTC5,91875,Q8N0Z6,2
TTC6,319089,Q86TZ1,1
TTC7A,57217,Q9ULT0,2
TTC7B,145567,Q86TV6,2
TTC8,123016,Q8TAM2,2
TTC9,23508,Q92623,3
TTC9B,148014,Q8N6N2,6
TTC9C,283237,Q8N5M4,15
TTF1,7270,Q15361,8
TTF2,8458,Q9UNY4,2
TTI1,9675,O43156,3
TTI2,80185,Q6NXR4,4
TTK,7272,P33981,2
TTL,150465,Q8NG68,2
TTLL1,25809,O95922,2
TTLL10,254173,Q6ZVT0,5
TTLL11,158135,Q8NHH1,2
TTLL12,23170,Q14166,2
TTLL13,440307,A6NNM8,2
TTLL2,83887,Q9BWV7,4
TTLL3,26140,Q9Y4R7,2
TTLL4,9654,Q14679,2
TTLL5,23093,Q6EMB2,2
TTLL7,79739,Q6ZT98,2
TTLL8,0,A6PVC2,2
TTLL9,164395,Q3SXZ7,2
TTPA,7274,P49638,8
TTPAL,79183,Q9BTX7,2
TTYH1,57348,Q9H313,8
TTYH2,94015,Q9BSA4,6
TTYH3,80727,Q9C0H2,5
TUB,7275,P50607,2
TUBA1A,7846,Q71U36,2
TUBA1B,10376,P68363,2
TUBA1C,84790,Q9BQE3,2
TUBA3C,7278,P0DPH7,2
TUBA3D,7278,P0DPH8,2
TUBA3E,112714,Q6PEY2,2
TUBA4A,7277,P68366,2
TUBA8,51807,Q9NY65,2
TUBAL3,79861,A6NHL2,2
TUBB,203068,P07437,2
TUBB1,81027,Q9H4B7,2
TUBB2A,7280,Q13885,2
TUBB2B,347733,Q9BVA1,2
TUBB3,10381,Q13509,2
TUBB4A,10382,P04350,2
TUBB4B,10383,P68371,2
TUBB6,84617,Q9BUF5,2
TUBD1,51174,Q9UJT1,2
TUBE1,51175,Q9UJT0,2
TUBG1,7283,P23258,2
TUBG2,27175,Q9NRH3,2
TUBGCP2,10844,Q9BSJ2,2
TUBGCP3,10426,Q96CW5,2
TUBGCP4,27229,Q9UGJ1,2
TUBGCP5,114791,Q96RT8,2
TUBGCP6,85378,Q96RT7,4
TUFM,7284,P49411,1
TUFT1,7286,Q9NNX1,8
TULP1,7287,O00294,8
TULP2,7288,O00295,11
TULP4,56995,Q9NRJ4,6
TUSC1,286319,Q2TAM9,9
TUSC2,11334,O75896,5
TUSC5,286753,Q8IXB3,8
TVP23A,780776,A6NH52,2
TVP23B,51030,Q9NYZ1,2
TWF1,5756,Q12792,2
TWIST1,7291,Q15672,2
TWIST2,117581,Q8WVJ9,2
TWISTNB,221830,Q3B726,2
TWSG1,57045,Q9GZX9,6
TXK,7294,P42681,4
TXLNA,200081,P40222,2
TXLNB,167838,Q8N3L3,2
TXLNG,55787,Q9NUQ3,4
TXN,7295,P10599,1
TXN2,25828,Q99757,1
TXNDC11,51061,Q6PKC3,4
TXNDC12,51060,O95881,2
TXNDC15,79770,Q96J42,4
TXNDC16,57544,Q9P2K2,4
TXNDC17,84817,Q9BRA2,2
TXNDC2,84203,Q86VQ3,2
TXNDC5,81567,Q8NBS9,2
TXNDC8,255220,Q6A555,13
TXNDC9,10190,O14530,2
TXNIP,10628,Q9H3M7,8
TXNL1,9352,O43396,2
TXNL4A,10907,P83876,2
TXNL4B,54957,Q9NX01,2
TXNRD1,7296,Q16881,1
TXNRD2,10587,Q9NNW7,1
TYK2,7297,P29597,6
TYMP,1890,P19971,1
TYMS,7298,P04818,1
TYR,7299,P14679,3
TYRO3,7301,Q06418,7
TYROBP,7305,O43914,8
TYRP1,7306,P17643,7
TYSND1,219743,Q2T9J0,2
TYW1,55253,Q9NV66,1
TYW3,127253,Q6IPR3,1
TYW5,129450,A2RUC4,2
U2AF1,7307,Q01081,2
U2AF1L4,199746,Q8WU68,2
U2AF2,11338,P26368,2
U2SURP,23350,O15042,2
UACA,55075,Q9BZF9,8
UAP1,6675,Q16222,1
UAP1L1,91373,Q3KQV9,1
UBA1,7317,P22314,2
UBA2,10054,Q9UBT2,2
UBA3,9039,Q8TBC4,2
UBA5,79876,Q9GZZ9,2
UBA52,7311,P62987,2
UBA6,55236,A0AVT1,2
UBA7,7318,P41226,2
UBAC1,10422,Q9BSL1,5
UBAC2,337867,Q8NBM4,2
UBALD1,124402,Q8TB05,5
UBALD2,283991,Q8IYN6,5
UBAP1,51271,Q9NZ09,4
UBAP2,55833,Q5T6F2,5
UBAP2L,9898,Q14157,5
UBASH3A,53347,P57075,9
UBASH3B,84959,Q8TF42,6
UBB,7314,P0CG47,2
UBC,7316,P0CG48,2
UBD,10537,O15205,10
UBE2A,7319,P49459,2
UBE2B,7320,P63146,2
UBE2C,11065,O00762,2
UBE2D1,7321,P51668,2
UBE2D2,7322,P62837,2
UBE2D3,7323,P61077,2
UBE2D4,51619,Q9Y2X8,2
UBE2E1,7324,P51965,2
UBE2E2,7325,Q96LR5,2
UBE2E3,10477,Q969T4,2
UBE2F,140739,Q969M7,5
UBE2G1,7326,P62253,2
UBE2G2,7327,P60604,2
UBE2J2,118424,Q8N2K1,2
UBE2K,3093,P61086,2
UBE2L3,7332,P68036,3
UBE2L6,9246,O14933,12
UBE2M,9040,P61081,2
UBE2N,7334,P61088,2
UBE2NL,389898,Q5JXB2,15
UBE2O,63893,Q9C0C9,2
UBE2Q1,55585,Q7Z7E8,2
UBE2Q2,92912,Q8WVN8,2
UBE2QL1,134111,A1L167,5
UBE2R2,54926,Q712K3,2
UBE2S,27338,Q16763,2
UBE2T,29089,Q9NPD8,2
UBE2U,148581,Q5VVX9,4
UBE2V1,7335,Q13404,2
UBE2W,55284,Q96B02,2
UBE2Z,65264,Q9H832,3
UBE3A,7337,Q05086,2
UBE3B,89910,Q7Z3V4,2
UBE3C,9690,Q15386,2
UBE3D,90025,Q7Z6J8,2
UBE4A,9354,Q14139,4
UBE4B,10277,O95155,2
UBFD1,56061,O14562,2
